id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
144,Munchee Milk Short Cake 85g,Rs. 600,5,රසයි😍🥰🤩😊😍🥰😇🥰😍🥰😇😊😍🥰😇🥰😘🥰,රසයි😍🥰🤩😊😍🥰😇🥰😍🥰😇😊😍🥰😇🥰😘🥰,"{
(NULL, 'Taste', 'රසයි', positive)
}",Pure_Sinhala,grocery
145,Munchee Milk Short Cake 85g,Rs. 600,5,good hodata pack karala tebuna thanks,"හොඳයි, හොඳට පැක් කරලා තිබුණා, ස්තූතියි","{
(NULL, 'Overall Satisfaction', 'හොඳයි, ස්තූතියි', positive),
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Sinhala_in_English,grocery
146,Munchee Milk Short Cake 85g,Rs. 600,5,රසයි😊😘😘😍😇🤩🥰😇😍🤩😍😇😍😇😍😇😍,රසයි😊😘😘😍😇🤩🥰😇😍🤩😍😇😍😇😍😇😍,"{
(NULL, 'Taste', 'රසයි', positive)
}",Pure_Sinhala,grocery
147,Munchee Milk Short Cake 85g,Rs. 600,5,බිස්කට් එක ගන්න දෙයක් නෑ කුඩු වෙලා,බිස්කට් එක ගන්න දෙයක් නෑ කුඩු වෙලා,"{
(NULL, 'Delivery Condition', 'බිස්කට් එක ගන්න දෙයක් නෑ කුඩු වෙලා', negative)
}",Pure_Sinhala,grocery
148,Munchee Milk Short Cake 85g,Rs. 600,5,godak hodai dawas 2ken hamba una,ගොඩක් හොදයි  දවස් 2කෙන් හම්බ උන,"{
(NULL, 'Overall Satisfaction', 'ගොඩක් හොදයි', positive),
(NULL, 'Delivery Speed', 'දවස් 2කෙන් හම්බ උන', positive)
}",Sinhala_in_English,grocery
149,Munchee Milk Short Cake 85g,Rs. 600,5,නියමයි.  ටිකක් කුඩු වෙලා තිබූනා.,නියමයි.  ටිකක් කුඩු වෙලා තිබූනා.,"{
(NULL, 'Overall Satisfaction', 'නියමයි', positive),
(NULL, 'Delivery Condition', 'ටිකක් කුඩු වෙලා තිබූනා', negative)
}",Pure_Sinhala,grocery
150,Munchee Milk Short Cake 85g,Rs. 600,5,buy 2 gete 1 free hambune nene,Buy 2 Get 1 Free හම්බුණේ නැහැනේ.,"{
(NULL, 'Order Accuracy', 'Buy 2 Get 1 Free හම්බුණේ නැහැනේ', negative)
}",Sinhala_in_English,grocery
151,Munchee Milk Short Cake 85g,Rs. 600,5,රු. 250ක් වැඩියෙන් ගත්තා,රු. 250ක් වැඩියෙන් ගත්තා,"{
(NULL, 'Price / Value for Money', 'රු. 250ක් වැඩියෙන් ගත්තා', negative)
}",Sinhala_in_English,grocery
152,Munchee Milk Short Cake 85g,Rs. 600,5,ලස්සනට පැක් කරලා තිබුණා,ලස්සනට පැක් කරලා තිබුණා,"{
(NULL, 'Packaging Quality', 'ලස්සනට පැක් කරලා තිබුණා', positive)
}",Pure_Sinhala,grocery
153,Munchee Milk Short Cake 85g,Rs. 600,5,ලස්සනට පැක් කරලා තිබුණා,ලස්සනට පැක් කරලා තිබුණා,"{
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive)
}",Pure_Sinhala,grocery
154,Munchee Milk Short Cake 85g,Rs. 600,5,හොඳට පැක් කරලා තිබුණා,හොඳට පැක් කරලා තිබුණා,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Pure_Sinhala,grocery
155,Munchee Milk Short Cake 85g,Rs. 600,5,හොඳට ඇසුරුම් කරලා,හොඳට ඇසුරුම් කරලා,"{
(NULL, 'Packaging Quality', 'හොඳට ඇසුරුම් කරලා', positive)
}",Pure_Sinhala,grocery
156,Munchee Milk Short Cake 85g,Rs. 600,5,කිරි රස මදි,කිරි රස මදි,"{
('කිරි රස', 'Taste', 'මදි', negative)
}",Pure_Sinhala,grocery
157,Munchee Milk Short Cake 85g,Rs. 600,5,හොදට තිබ්බා,හොදට තිබ්බා,"{
(NULL, 'Overall Satisfaction', 'හොදට තිබ්බා', positive)
}",Pure_Sinhala,grocery
158,Munchee Milk Short Cake 85g,Rs. 600,5,ආරක්ෂිතව ඇසුරුම් කර තිබුණා,ආරක්ෂිතව ඇසුරුම් කර තිබුණා,"{
('ඇසුරුම්', 'Packaging Quality', 'ආරක්ෂිතව කර තිබුණා', positive)
}",Pure_Sinhala,grocery
159,Munchee Milk Short Cake 85g,Rs. 600,5,හොඳ ඇසුරුම්කරණයක්,හොඳ ඇසුරුම්කරණයක්,"{
(NULL, 'Packaging Quality', 'හොඳ ඇසුරුම්කරණයක්', positive)
}",Pure_Sinhala,grocery
160,Munchee Milk Short Cake 85g,Rs. 600,5,ඉක්මන් බෙදාහැරීමක්... ලස්සනට පැක් කරලා තිබුණා... බලයලත් විකුණුම්කරුවෙකුගෙන් ලැබුණු අලුත්ම නිෂ්පාදන.. අඩු කළ මිලකට... විකුණුම්කරුවාව ඉතා ඉහළින්ම නිර්දේශ කරනවා... ස්තූතියි...,ඉක්මන් බෙදාහැරීමක්... ලස්සනට පැක් කරලා තිබුණා... බලයලත් විකුණුම්කරුවෙකුගෙන් ලැබුණු අලුත්ම නිෂ්පාදන.. අඩු කළ මිලකට... විකුණුම්කරුවාව ඉතා ඉහළින්ම නිර්දේශ කරනවා... ස්තූතියි...,"{
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive),
(NULL, 'Packaging Quality', 'ලස්සනට පැක් කරලා තිබුණා', positive),
(NULL, 'Authenticity', 'බලයලත් විකුණුම්කරුවෙකුගෙන් ලැබුණු', positive),
(NULL, 'Shelf Life', 'අලුත්ම නිෂ්පාදන', positive),
('මිලකට', 'Price / Value for Money', 'අඩු කළ', positive),
('විකුණුම්කරුවාව', 'Customer Service', 'ඉතා ඉහළින්ම නිර්දේශ කරනවා', positive),
(NULL, 'Overall Satisfaction', 'ස්තූතියි', positive)
}",Sinhala_in_English,grocery
161,Munchee Milk Short Cake 85g,Rs. 600,5,බෙදාහැරීම ප්‍රමාදයි සහ ඇසුරුම්කරණයට හානි වෙලා,බෙදාහැරීම ප්‍රමාදයි සහ ඇසුරුම්කරණයට හානි වෙලා,"{
('බෙදාහැරීම', 'Delivery Speed', 'ප්‍රමාදයි', negative),
('ඇසුරුම්කරණයට', 'Packaging Quality', 'හානි වෙලා', negative)
}",Pure_Sinhala,grocery
162,Munchee Milk Short Cake 85g,Rs. 600,5,Okkoma kudu wela wedak ne aynm order karanne ne,"ඔක්කොම කුඩු වෙලා, වැඩක් නැහැ. ආයෙනම් ඕඩර් කරන්නේ නැහැ.","{
(NULL, 'Delivery Condition', 'ඔක්කොම කුඩු වෙලා', negative),
(NULL, 'Overall Satisfaction', 'වැඩක් නැහැ. ආයෙනම් ඕඩර් කරන්නේ නැහැ', negative)
}",Sinhala_in_English,grocery
163,Munchee Milk Short Cake 85g,Rs. 600,5,අඩු මිලකට උසස් තත්ත්වයේ නිෂ්පාදනයක්,අඩු මිලකට උසස් තත්ත්වයේ නිෂ්පාදනයක්,"{
('මිලකට', 'Price / Value for Money', 'අඩු', positive),
(NULL, 'Product Quality', 'උසස් තත්ත්වයේ නිෂ්පාදනයක්', positive)
}",Pure_Sinhala,grocery
164,Munchee Milk Short Cake 85g,Rs. 600,5,biscuits damaged,බිස්කට් කුඩු වෙලා,"{
(NULL, 'Delivery Condition', 'බිස්කට් කුඩු වෙලා', negative)
}",Sinhala_in_English,grocery
165,Munchee Milk Short Cake 85g,Rs. 600,5,හොඳට පැක් කරලා තිබුණා,හොඳට පැක් කරලා තිබුණා,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Pure_Sinhala,grocery
166,Mr Pop -Spicy Net 25g,Rs. 80,5,හොඳ තත්ත්වයේ නිෂ්පාදන... ආරක්ෂිත ඇසුරුම්කරණය... ඉක්මන් සහ සුහදශීලී බෙදාහැරීමක්... ස්තූතියි Daraz.,හොඳ තත්ත්වයේ නිෂ්පාදන... ආරක්ෂිත ඇසුරුම්කරණය... ඉක්මන් සහ සුහදශීලී බෙදාහැරීමක්... ස්තූතියි Daraz.,"{
(NULL, 'Product Quality', 'හොඳ තත්ත්වයේ නිෂ්පාදන', positive),
(NULL, 'Packaging Quality', 'ආරක්ෂිත ඇසුරුම්කරණය', positive),
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive),
(NULL, 'Customer Service', 'සුහදශීලී බෙදාහැරීමක්', positive),
(NULL, 'Overall Satisfaction', 'ස්තූතියි Daraz', positive)
}",Pure_Sinhala,grocery
167,Mr Pop -Spicy Net 25g,Rs. 80,5,Mr. Pop ගොඩක් රසයි. මම ඒකට කැමතියි. ස්තූතියි Daraz.,Mr. Pop ගොඩක් රසයි. මම ඒකට කැමතියි. ස්තූතියි Daraz.,"{
(NULL, 'Taste', 'ගොඩක් රසයි', positive),
(NULL, 'Overall Satisfaction', 'මම ඒකට කැමතියි. ස්තූතියි Daraz', positive)
}",Code_Mixed,grocery
168,Mr Pop -Spicy Net 25g,Rs. 80,5,taste ekanam madi,taste එකනම් මදි,"{
('taste එකනම්', 'Taste', 'මදි', negative)
}",Sinhala_in_English,grocery
169,Mr Pop -Spicy Net 25g,Rs. 80,5,එක නම් රස නෑ 👎,එක නම් රස නෑ 👎,"{
('රස', 'Taste', 'නෑ', negative)
}",Pure_Sinhala,grocery
170,Mr Pop -Spicy Net 25g,Rs. 80,5,Safe විදියට කාඩ්බෝඩ්  Box එකක දාලා හොඳට Pack කරලා තිබුණා. Product එකත් හොඳයි. Thank You Daraz.,Safe විදියට කාඩ්බෝඩ්  Box එකක දාලා හොඳට Pack කරලා තිබුණා. Product එකත් හොඳයි. Thank You Daraz.,"{
(NULL, 'Packaging Quality', 'Safe විදියට කාඩ්බෝඩ් Box එකක දාලා හොඳට Pack කරලා තිබුණා', positive),
(NULL, 'Product Quality', 'Product එකත් හොඳයි', positive),
(NULL, 'Overall Satisfaction', 'Thank You Daraz', positive)
}",Code_Mixed,grocery
171,Mr Pop -Spicy Net 25g,Rs. 80,5,baya nathiwa ganna ..kisima damage ekak nathiwa genath dunna..hodata pack karala thibba..good service ..thank you daraz..,බය නැතුව ගන්න.. කිසිම ඩැමේජ් එකක් නැතුව ගෙනත් දුන්නා.. හොඳට පැක් කරලා තිබ්බා.. ගුඩ් සර්විස්.. තෑන්ක් යූ Daraz..,"{
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න.. තෑන්ක් යූ Daraz', positive),
('ඩැමේජ් එකක්', 'Delivery Condition', 'කිසිම නැතුව ගෙනත් දුන්නා', positive),
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබ්බා', positive),
('සර්විස්', 'Customer Service', 'ගුඩ්', positive)
}",Sinhala_in_English,grocery
172,Mr Pop -Spicy Net 25g,Rs. 80,5,ගොඩක් හොදයි.හොදට pack කරලත් තිබ්බා.ඉක්මනින් delivery service එකත් තිබ්බා😍,ගොඩක් හොදයි.හොදට pack කරලත් තිබ්බා.ඉක්මනින් delivery service එකත් තිබ්බා😍,"{
(NULL, 'Overall Satisfaction', 'ගොඩක් හොදයි', positive),
(NULL, 'Packaging Quality', 'හොදට pack කරලත් තිබ්බා', positive),
('delivery service', 'Delivery Speed', 'ඉක්මනින් තිබ්බා', positive)
}",Pure_Sinhala,grocery
173,Mr Pop -Spicy Net 25g,Rs. 80,5,සුපිරී ... හොඳට pack  කරල තිබුනා.ගානත් අඩුයි .100% recommend කරනවා🥰🥰🥰,සුපිරී ... හොඳට pack  කරල තිබුනා.ගානත් අඩුයි .100% recommend කරනවා🥰🥰🥰,"{ (NULL, 'Overall Satisfaction', 'සුපිරී ... 100% recommend කරනවා', positive), (NULL, 'Packaging Quality', 'හොඳට pack කරල තිබුනා', positive), ('ගානත්', 'Price / Value for Money', 'අඩුයි', positive) }",Pure_Sinhala,grocery
174,Mr Pop -Spicy Net 25g,Rs. 80,5,ඉක්මනට ඕඩර් එක හම්බුනා...ඒත් ෆ්‍රී ගිෆ්ට් එකනම් නෑ ඉතින්...🙂,ඉක්මනට ඕඩර් එක හම්බුනා...ඒත් ෆ්‍රී ගිෆ්ට් එකනම් නෑ ඉතින්...🙂,"{
(NULL, 'Delivery Speed', 'ඉක්මනට ඕඩර් එක හම්බුනා', positive),
('ෆ්‍රී ගිෆ්ට් එකනම්', 'Order Accuracy', 'නෑ ඉතින්', negative)
}",Pure_Sinhala,grocery
175,Mr Pop -Spicy Net 25g,Rs. 80,5,godak hodai ... damage na .. e wagema rasatama thibuna,ගොඩක් හොදයි  ... ඩැමේජ් නැහැ .. ඒ වගේම රසටම තිබුන,"{
(NULL, 'Overall Satisfaction', 'ගොඩක් හොදයි ', positive),
('ඩැමේජ්', 'Delivery Condition', 'නැහැ', positive),
(NULL, 'Taste', 'රසටම තිබුන', positive)
}",Sinhala_in_English,grocery
176,Mr Pop -Spicy Net 25g,Rs. 80,5,dws 3n delivery una. hodata pack karala thibba,දවස් 3න් delivery උන. හොදට pack කරලා තිබ්බ,"{
(NULL, 'Delivery Speed', 'දවස් 3න් delivery උන', positive),
(NULL, 'Packaging Quality', 'හොදට pack කරලා තිබ්බ', positive)
}",Code_Mixed,grocery
177,Mr Pop -Spicy Net 25g,Rs. 80,5,සුපිරි.. ඉක්මන් බෙදාහැරීමක්.. ස්තූතියි Daraz 🫶💗,සුපිරි.. ඉක්මන් බෙදාහැරීමක්.. ස්තූතියි Daraz 🫶💗,"{
(NULL, 'Overall Satisfaction', 'සුපිරි, ස්තූතියි Daraz', positive),
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive)
}",Code_Mixed,grocery
178,Mr Pop -Spicy Net 25g,Rs. 80,5,Thanks adarz 😍 hodata pack karala thibba,ස්තූතියි Daraz 😍 හොඳට පැක් කරලා තිබුණා,"{
(NULL, 'Overall Satisfaction', 'ස්තූතියි Daraz', positive),
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Code_Mixed,grocery
179,Mr Pop -Spicy Net 25g,Rs. 80,5,හොඳට පැක් කරලා තිබුණා... ඉක්මන් බෙදාහැරීමක්.. හොඳ නිෂ්පාදනයක්,හොඳට පැක් කරලා තිබුණා... ඉක්මන් බෙදාහැරීමක්.. හොඳ නිෂ්පාදනයක්,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive),
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive),
(NULL, 'Product Quality', 'හොඳ නිෂ්පාදනයක්', positive)
}",Pure_Sinhala,grocery
180,Mr Pop -Spicy Net 25g,Rs. 80,5,වාව්...හරිම රසයි,වාව්...හරිම රසයි,"{
(NULL, 'Taste', 'වාව්. හරිම රසයි', positive)
}",Pure_Sinhala,grocery
181,Mr Pop -Spicy Net 25g,Rs. 80,5,වාව්... සුපිරි,වාව්... සුපිරි,"{ (NULL, 'Overall Satisfaction', 'වාව්... සුපිරි', positive) }",Pure_Sinhala,grocery
182,Mr Pop -Spicy Net 25g,Rs. 80,5,qik delivery,ඉක්මන් බෙදාහැරීමක්,"{
(NULL, 'Delivery Speed', 'ඉක්මන් බෙදාහැරීමක්', positive)
}",Sinhala_in_English,grocery
183,Mr Pop -Spicy Net 25g,Rs. 80,5,Thank youuu,තැනක් යෞඌ,"{
(NULL, 'Overall Satisfaction', 'තැනක් යෞඌ', positive)
}",Sinhala_in_English,grocery
184,Mr Pop -Spicy Net 25g,Rs. 80,5,supiri thynwa,සුපිරිම තියෙනවා,"{
(NULL, 'Overall Satisfaction', 'තැනක් යෞඌ', positive)
}",Sinhala_in_English,grocery
185,Mr Pop -Spicy Net 25g,Rs. 80,5,හොඳ රසයක් තියෙනවා,හොඳ රසයක් තියෙනවා,"{
('රසයක්', 'Taste', 'හොඳ', positive)
}",Pure_Sinhala,grocery
186,Mr Pop -Spicy Net 25g,Rs. 80,5,hodai,හොඳයි,"{
(NULL, 'Overall Satisfaction', 'හොඳයි', positive)
}",Sinhala_in_English,grocery
187,Mr Pop -Spicy Net 25g,Rs. 80,5,Wedak ne,වැඩක් නැහැ,"{
(NULL, 'Overall Satisfaction', 'වැඩක් නැහැ', negative)
}",Sinhala_in_English,grocery
188,Mr Pop -Spicy Net 25g,Rs. 80,5,හොදයි,හොදයි,"{
(NULL, 'Overall Satisfaction', 'හොදයි', positive)
}",Pure_Sinhala,grocery
189,Mr Pop -Spicy Net 25g,Rs. 80,1,me item eka mata ewala ne.anith okkoma thiyenawa. salli nam aragena.,මේ Item එක මට එවලා නැහැ. අනිත් ඔක්කොම තියෙනවා. සල්ලි නම් අරගෙන.,"{
(NULL, 'Order Accuracy', 'මේ Item එක මට එවලා නැහැ', negative),
(NULL, 'Customer Service', 'සල්ලි නම් අරගෙන', negative)
}",Sinhala_in_English,grocery
190,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,හොඳට පැක් කරලා තිබුණා.  no damage.,හොඳට පැක් කරලා තිබුණා.  no damage.,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive),
(NULL, 'Delivery Condition', 'no damage', positive)
}",Pure_Sinhala,grocery
191,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,හොඳට පැක් කරලා තිබුණා,හොඳට පැක් කරලා තිබුණා,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Pure_Sinhala,grocery
192,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,"Packing eka Box ekaka awanam Goda watinawa. but Fast Shipping ! Best Price , Good Delivery Service , Thankyou",පැකින් එක බොක්ස් එකක ආවා නම් ගොඩක් වටිනවා. බුට් ෆස්ට් ශිප්පින්ග් ! බෙස්ට් ප්රිචේ,"{
('පැකින්', 'Packaging Quality', 'බොක්ස් එකක ආවා නම් ගොඩක් වටිනවා', negative),
(NULL, 'Delivery Speed', 'ෆස්ට් ශිප්පින්ග්', positive),
(NULL, 'Price / Value for Money', 'බෙස්ට් ප්රිචේ', positive)
}",Sinhala_in_English,grocery
193,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,හොදට ආවා... අලුත් බඩු... expire වෙන්නෙ 2026.04.25...💜️❤️😉,හොදට ආවා... අලුත් බඩු... expire වෙන්නෙ 2026.04.25...💜️❤️😉,"{
(NULL, 'Delivery Condition', 'හොදට ආවා', positive),
(NULL, 'Shelf Life', 'අලුත් බඩු, expire වෙන්නෙ 2026.04.25', positive)
}",Code_Mixed,grocery
194,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,thanks aththatama wasi hodai pack ekath hodai kattiya gann,"තෑන්ක්ස්, ඇත්තටම වාසියි, හොඳයි. පැක් එකත් හොඳයි. කට්ටිය ගන්න.","{
(NULL, 'Price / Value for Money', 'ඇත්තටම වාසියි', positive),
(NULL, 'Overall Satisfaction', 'තෑන්ක්ස්, හොඳයි, කට්ටිය ගන්න', positive),
('පැක් එකත්', 'Packaging Quality', 'හොඳයි', positive)
}",Sinhala_in_English,grocery
195,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,අපි කවදත් කන බිස්කට් එක 👍👍👍,අපි කවදත් කන බිස්කට් එක 👍👍👍,"{
(NULL, 'Product Quality', 'අපි කවදත් කන බිස්කට් එක', positive)
}",Pure_Sinhala,grocery
196,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,4,සමහර බිස්කට් කුඩු වෙලා තිබ්බා,සමහර බිස්කට් කුඩු වෙලා තිබ්බා,"{
(NULL, 'Delivery Condition', 'සමහර බිස්කට් කුඩු වෙලා තිබ්බා', negative)
}",Pure_Sinhala,grocery
197,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,wasi ganna niyamai supiri,වාසි ගන්න නියමයි. සුපිරි.,"{
(NULL, 'Overall Satisfaction', 'වාසි. නියමයි. සුපිරි.', positive)
}",Sinhala_in_English,grocery
198,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,ගොඩක් හොඳට තිබුණා,ගොඩක් හොඳට තිබුණා,"{
(NULL, 'Overall Satisfaction', 'ගොඩක් හොඳට තිබුණා', positive)
}",Pure_Sinhala,grocery
199,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,good packing,හොඳට පැක් කරලා තිබුණා,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive)
}",Sinhala_in_English,grocery
200,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,supiri,සුපිරි,"{
(NULL, 'Overall Satisfaction', 'සුපිරි', positive)
}",Sinhala_in_English,grocery
201,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,Hodai,හොදයි,"{
(NULL, 'Overall Satisfaction', 'හොදයි', positive)
}",Sinhala_in_English,grocery
202,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,5,Hodai👌👍,හොදයි👌👍,"{
(NULL, 'Overall Satisfaction', 'හොදයි', positive)
}",Sinhala_in_English,grocery
203,Maliban Chocolate Cream Less Sugar 100g,Rs. 150,1,කුඩු වෙලා තිබ්බෙ මේ බිස්කටි එකත්..මං ගොඩක් බිස්කට් ගත්තා ඒවා සෙර්ම හරියට පැක් කරලා නැ..,කුඩු වෙලා තිබ්බෙ මේ බිස්කටි එකත්..මං ගොඩක් බිස්කට් ගත්තා ඒවා සෙර්ම හරියට පැක් කරලා නැ..,"{
(NULL, 'Delivery Condition', 'කුඩු වෙලා තිබ්බෙ මේ බිස්කටි එකත්', negative),
(NULL, 'Packaging Quality', 'හරියට පැක් කරලා නැ', negative)
}",Pure_Sinhala,grocery
204,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,"වෙළෙඳපොළ වටිනාකම ට වඩා අඩුවෙන් ගන්න පුළුවන්, රසයි මන් ගත්තෙ දැල්ලන් එක. Manufacturing Date එකත් ළඟ එකක් තියෙන්නේ. දවස් 3 කින් වගේ ආවා.  Quality & Original Products with Low Price, Fast Delivery, Secured Package, Friendly Communication, Recommended Seller..Thanks.. 🚚📱❤️❤️❤️❤️❤️","වෙළෙඳපොළ වටිනාකම ට වඩා අඩුවෙන් ගන්න පුළුවන්, රසයි මන් ගත්තෙ දැල්ලන් එක. Manufacturing Date එකත් ළඟ එකක් තියෙන්නේ. දවස් 3 කින් වගේ ආවා.  Quality & Original Products with Low Price, Fast Delivery, Secured Package, Friendly Communication, Recommended Seller..Thanks.. 🚚📱❤️❤️❤️❤️❤️","{
(NULL, 'Price / Value for Money', 'වෙළෙඳපොළ වටිනාකම ට වඩා අඩුවෙන් ගන්න පුළුවන්, Low Price', positive),
(NULL, 'Taste', 'රසයි', positive),
('Manufacturing Date එකත්', 'Shelf Life', 'ළඟ එකක් තියෙන්නේ', positive),
(NULL, 'Delivery Speed', 'දවස් 3 කින් වගේ ආවා, Fast Delivery', positive),
(NULL, 'Product Quality', 'Quality & Original Products', positive),
(NULL, 'Packaging Quality', 'Secured Package', positive),
(NULL, 'Customer Service', 'Friendly Communication, Recommended Seller', positive),
(NULL, 'Overall Satisfaction', 'Thanks', positive)
}",Pure_Sinhala,grocery
205,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,Hodata pack karala thibba me ganata watinawa,"හොඳට පැක් කරලා තිබුණා, මේ ගණනට වටිනවා.","{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා තිබුණා', positive),
('ගණනට', 'Price / Value for Money', 'වටිනවා', positive)
}",Sinhala_in_English,grocery
206,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,හොදයි වරදක් නෑ කියන්න තරම් 🙂,හොදයි වරදක් නෑ කියන්න තරම් 🙂,"{
(NULL, 'Overall Satisfaction', 'හොදයි වරදක් නෑ කියන්න තරම්', positive)
}",Pure_Sinhala,grocery
207,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,සියල්ලම එකවර ලැබුනා.,සියල්ලම එකවර ලැබුනා.,"{
(NULL, 'Order Accuracy', 'සියල්ලම එකවර ලැබුනා', positive)
}",Pure_Sinhala,grocery
208,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,"පට්ට Item එකක් , ගානට වාසි ඕන අය ගන්න සුපිරි , ඉක්මනින් ආවා 😇👌  > Thumal Tech Yt Official","පට්ට Item එකක් , ගානට වාසි ඕන අය ගන්න සුපිරි , ඉක්මනින් ආවා 😇👌  > Thumal Tech Yt Official","{
(NULL, 'Product Quality', 'පට්ට Item එකක්', positive),
('ගානට', 'Price / Value for Money', 'වාසි', positive),
(NULL, 'Overall Satisfaction', 'ඕන අය ගන්න සුපිරි', positive),
(NULL, 'Delivery Speed', 'ඉක්මනින් ආවා', positive)
}",Code_Mixed,grocery
209,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,meke athule ara thunapaha kudu pkt eka thibbe na. melo wadak na,මේකේ ඇතුලේ අර තුනපහ කුඩු ප්ක්ට් එක තිබ්බේ  නෑ . මෙලෝ වැඩක්  නෑ ,"{
(NULL, 'Order Accuracy', 'තුනපහ කුඩු ප්ක්ට් එක තිබ්බේ  නෑ ', negative),
(NULL, 'Overall Satisfaction', 'මෙලෝ වැඩක්  නෑ ', negative)
}",Sinhala_in_English,grocery
210,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,👍 හොඳට පැක් කරලා එවලා තිබුනා. ඉක්මනට ලැබුනා.,👍 හොඳට පැක් කරලා එවලා තිබුනා. ඉක්මනට ලැබුනා.,"{
(NULL, 'Packaging Quality', 'හොඳට පැක් කරලා එවලා තිබුනා', positive),
(NULL, 'Delivery Speed', 'ඉක්මනට ලැබුනා', positive)
}",Pure_Sinhala,grocery
211,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,Kaden gannawa wadaa godak labayi 😎,කඩෙන් ගන්නවා වඩා ගොඩක් ලබයි 😎,"{
(NULL, 'Price / Value for Money', 'කඩෙන් ගන්නවා වඩා ගොඩක් ලබයි', positive)
}",Sinhala_in_English,grocery
212,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,maru watinawa.....👍👍👍,මරු වටිනවා.....👍👍👍,"{
(NULL, 'Price / Value for Money', 'මරු වටිනවා', positive)
}",Sinhala_in_English,grocery
213,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,aththatama hodai,ඇත්තටම හොඳයි.,"{
(NULL, 'Overall Satisfaction', 'ඇත්තටම හොදයි ', positive)
}",Sinhala_in_English,grocery
214,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,ඇත්තටම ගොඩක් හොඳයි.💯👌,ඇත්තටම ගොඩක් හොඳයි.💯👌,"{
(NULL, 'Overall Satisfaction', 'ඇත්තටම ගොඩක් හොඳයි', positive)
}",Pure_Sinhala,grocery
215,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,හොඳ නිෂ්පාදනයක් 👍👍,හොඳ නිෂ්පාදනයක් 👍👍,"{
(NULL, 'Product Quality', 'හොඳ නිෂ්පාදනයක්', positive)
}",Pure_Sinhala,grocery
216,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,rasai meka,රසයි මේක,"{
(NULL, 'Taste', 'රසයි මේක', positive)
}",Sinhala_in_English,grocery
217,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,එල,එල,"{
(NULL, 'Overall Satisfaction', 'එල', positive)
}",Pure_Sinhala,grocery
218,Renuka Soya Meat - Cuttle Fish 50g - 50g,Rs. 70,5,රස හොඳයි,රස හොඳයි,"{
('රස', 'Taste', 'හොඳයි', positive)
}",Pure_Sinhala,grocery
